,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r
11,311.4382211,31170.536,447.64655,499.62506,13953383,26.358362,678.47683,126.4094457,125.3497842,185.2291701,101.199323,104.2723391,5.747273602,1.957493505,1.449802954,3.365053231,4.169851549,41.4361944,29.36441727,169.2291701,0.033961483,0.226767927,0.233249755,58.61932963,0.669618127,0.649883773,0.580469114,0.506492916,0.413241566,0.501949097,0.498466009,0.351973579
12,313.0236503,31301.782,443.46081,499.60486,13881114,45.512067,701.24325,128.9925868,126.2841612,185.6995092,90.83375034,120.0947399,2.161723783,0.019325438,0.997092525,2.736656702,0.70601224,51.11201875,48.89017837,169.6995092,0.012738539,0.230068689,0.246234747,55.0384767,0.767320551,0.580363498,0.116478905,0.584134818,0.923249383,0.21037268,0.615000336,0.558633071
13,170.7179631,25251.699,218.33519,499.6643,5513334.5,0.088184793,1139.6846,77.49511073,76.97176836,170.6503848,68.79085842,66.44397008,12.90019225,3.337622671,3.850153708,14.13216835,15.60041653,32.15234476,15.76224175,154.6503848,0.083415197,0.453298021,0.456990026,15.72774167,0.778406313,0.805900647,0.483199401,0.624810895,0.464555247,0.522324143,0.504338114,0.250331865
14,277.210233,28807.54,421.2286,499.66647,12134560,7.8621778,729.97569,111.9767943,117.1710032,175.2943689,102.282329,100.0093307,5.061286015,1.725219631,1.039526169,3.000985212,3.780303097,38.24924742,22.65562882,159.2943689,0.031773163,0.273976814,0.240299156,42.86822657,0.721541407,0.7379405,0.561703743,0.431292675,0.393157214,0.523785665,0.500802308,0.292885457
15,228.2061914,26504.264,336.11668,499.65856,8908525.4,1.1022319,862.21195,103.2035883,94.36101707,165.0817451,91.40844143,91.22650368,7.200707464,1.766474549,1.542643952,5.44853959,6.453179477,35.6626125,23.0654172,149.0817451,0.048300397,0.272604782,0.334928623,21.79901487,0.799509453,0.801103957,0.491680727,0.469977072,0.501059185,0.544158499,0.50625047,0.342092119
16,317.6377633,25986.386,484.6714,499.65233,12594858,19.271526,641.44898,106.0433016,127.4027077,164.9471063,112.5367642,113.4360406,4.158196773,2.799990705,1.464415155,0.539675939,1.607767269,30.68358108,28.77676505,148.9471063,0.027917271,0.267600661,0.120079652,62.83234799,0.714247824,0.708585547,0.742261716,0.526816366,0.092817861,0.331502297,0.443595972,0.393613854
17,194.6178001,26121.811,269.35844,499.66273,7036130.2,0.14805681,1006.7844,87.71537981,87.71019405,167.8428901,79.37024634,78.87230444,8.189765771,2.066436987,1.800584546,7.965664538,8.603446146,33.86591953,19.81102213,151.8428901,0.053935787,0.389394556,0.389430655,19.18704049,0.810535361,0.815652487,0.507283321,0.482986617,0.502606504,0.544795087,0.502814556,0.294576994
18,255.6123202,35537.011,344.81295,499.67938,12253622,15.386702,816.14212,109.7251222,117.4758825,204.8235507,73.38302852,83.28033026,5.006921182,1.278850249,2.549064242,6.899463028,2.08406525,49.30053771,33.63255874,188.8235507,0.026516402,0.40307293,0.360907211,20.66055517,0.651614368,0.574174425,0.669414765,0.624535999,0.618448074,0.184821815,0.556023066,0.353058357
19,298.7737745,34312.127,416.27812,499.62247,14283388,29.737901,717.11382,135.7440927,127.4410247,198.5226392,94.33819496,92.89435427,6.240648809,1.305308081,1.797281209,5.154845603,4.324362956,49.7735483,29.89946739,182.5226392,0.034191095,0.229960517,0.277061574,27.28558908,0.621837405,0.631502515,0.455468252,0.497871931,0.54077537,0.421546241,0.533795286,0.328654614
20,301.060481,38211.407,369.35708,499.69323,14113654,2.20E-06,735.15144,122.8498659,140.155686,211.6780998,71.22215435,90.3917841,6.456470349,1.307696289,1.441188846,6.314095722,5.817420311,42.67131955,29.50935907,195.6780998,0.032995365,0.350762033,0.259304095,20.74910905,0.600489203,0.473141836,0.401221808,0.423892481,0.495190871,0.47341314,0.448760196,0.276047788
