,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r
0,339.5007978,30101.828,491.48515,499.60976,14794602,54.568269,636.35998,135.0011659,144.4253691,186.2778317,106.3467631,111.5171368,3.799526832,0.665588391,0.473949644,3.257253443,2.614003268,33.53938168,37.33976977,170.2778317,0.02231369,0.189076522,0.132467325,50.65005952,0.656947716,0.626489032,0.49879045,0.283467262,0.648797101,0.559952278,0.395069245,0.432826371
1,343.9337952,36243.72,397.75356,499.61543,14416069,73.39985,654.35254,137.5021345,98.83655274,199.8973463,91.76837233,95.44638127,5.439710338,1.192570471,2.552083883,4.118720533,1.937915428,19.29450373,17.53370646,183.8973463,0.029580146,0.229497052,0.446162378,68.92952609,0.55502764,0.533639751,0.437616977,0.560226928,0.499027236,0.162557128,0.205035892,0.220743341
2,82.53048306,11522.617,66.991635,499.69786,771918.97,2.90E-06,1510.8627,15.0194127,40.57233582,122.1958429,37.46403203,38.50491904,25.21536077,7.535385486,1.189904998,1.141914785,43.65215185,4.545730145,12.37701686,106.1958429,0.23744207,0.814530461,0.49898624,1.385811417,0.933107807,0.907883503,0.302547508,0.147029758,0.012250752,0.679046688,0.332834691,0.36262799
3,248.0224384,31774.313,325.36805,499.65143,10338346,1.49E-08,854.08774,100.6250765,118.8044336,192.3342582,51.95985786,108.2482446,3.853056445,1.091852165,0.706037147,4.083972947,7.075924614,29.5908206,46.92079311,176.3342582,0.021850867,0.416602648,0.311203584,10.41357131,0.872890737,0.418993202,0.656882253,0.713709249,0.568609139,0.743255674,0.388886506,0.473563875
4,162.5497938,22725.427,205.51485,499.66851,4670412.7,0.36394861,1191.9376,71.32642855,69.18886977,155.3054587,73.04684598,65.82799117,10.78727183,3.515801674,1.873159136,11.19982148,12.9159187,22.84253394,17.62002628,139.3054587,0.077436103,0.445009066,0.461641411,19.89693671,0.809942475,0.898762702,0.618830234,0.403847138,0.473326797,0.570022191,0.398378644,0.321567769
5,277.5103303,18822.01,426.26293,499.68758,8023125.1,84.252676,734.82535,101.9241546,110.02752,134.2580405,128.1200092,92.42065081,2.046029597,0.341100815,0.050445326,1.774006014,1.743906046,35.14012727,27.12278436,118.2580405,0.017301399,0.122946469,0.053217313,57.45529039,0.666069985,0.92335308,0.649463996,0.131274631,0.743305972,0.812185892,0.600756021,0.470589362
6,321.7282822,40510.04,352.81322,499.68775,14292478,2.31E-06,693.20067,135.239803,119.441672,215.0944634,81.38134773,71.3855964,8.226136805,2.255987697,3.232821187,6.972347004,4.084865248,20.31997656,26.43673135,199.0944634,0.041317758,0.291449737,0.374219526,51.24867624,0.443763264,0.505901111,0.468039204,0.507007022,0.414052686,0.224874933,0.191503906,0.274717305
7,130.2927645,15290.718,109.95624,499.67917,1681309.8,4.71E-06,1320.2139,24.73671175,47.97333027,133.1964648,54.55883548,60.04713955,39.38014786,0.415778246,4.212900798,77.87283307,56.38089921,1.063155579,12.11302224,117.1964648,0.336018223,0.682114077,0.383505515,34.346104,0.921726387,0.837480664,0.097121162,0.70738835,0.891289736,0.848767202,0.053261201,0.34925581
8,273.9869212,22251.286,433.16145,499.66279,9638399.2,5.2180749,691.37644,116.8119079,92.46053278,148.1383932,109.8799582,104.0292429,6.754564902,0.53282564,2.471450509,5.631842795,2.112159568,18.97304251,14.09605188,132.1383932,0.051117353,0.068365439,0.262580079,40.36310552,0.759373787,0.802081776,0.339878504,0.476884221,0.767905933,0.232741715,0.30062682,0.239765276
9,289.3050628,38276.672,359.37843,499.62221,13755810,44.191762,749.89353,135.4940821,108.497975,211.7434691,78.9810486,75.38655102,6.257743817,1.235913817,1.730400669,4.502688556,4.218590975,20.7697869,27.43051684,195.7434691,0.031969107,0.284937787,0.427408187,18.31689852,0.521156113,0.546005299,0.313351299,0.381039423,0.369712189,0.27429689,0.199183068,0.303609723
