,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r,shunt_impedance_divide_delta
0,339.9054229,19936.161,525.81003,499.64232,10482633,21.894486,581.05915,104.9596645,106.7816275,135.7488559,127.6724237,122.4854037,3.270609547,0.422545718,1.253382307,0.807358912,0.2108725,18.3785438,36.09413133,119.7488559,0.02731224,0.098890413,0.083248325,126.3421679,0.720702851,0.751223223,0.166644411,0.407584739,0.224727725,0.059763848,0.320805862,0.629221014,0.372803853
1,331.4365201,38876.261,402.89705,499.67424,15663131,78.645049,685.94666,150.9134744,133.3428894,212.466723,87.28612226,90.89748769,4.6885764,0.78043176,1.284703901,4.739486803,2.910368051,36.27590099,50.07255022,196.466723,0.023864481,0.213083049,0.304702378,29.6095712,0.548506167,0.526713968,0.480891001,0.409843784,0.653863588,0.331434914,0.347638064,0.495617243,0
2,135.1528971,20134.309,159.85301,499.68139,3218529.9,1.29E-06,1362.2983,61.56160977,55.60546921,149.634674,59.4990638,59.25034171,11.75551832,2.886609343,4.079778919,15.85456964,9.939628649,17.17521849,11.98033382,133.634674,0.087967576,0.494896322,0.543765553,12.02967759,0.876789813,0.880470416,0.547631412,0.513287548,0.551607976,0.32386391,0.335536347,0.254492378,0.895550049
3,326.8344563,39454.047,390.5679,499.67393,15409484,3.97E-07,692.73975,140.9537118,150.2992418,215.8485724,85.12678287,84.23763432,6.836110246,1.899606218,2.41116837,5.266416012,3.686895122,31.50066107,42.40788155,199.8485724,0.03420645,0.269717042,0.221297733,26.23597268,0.515475848,0.52091682,0.487103132,0.528641319,0.42952896,0.332797946,0.300493054,0.39809228,0.018253183
4,285.4324786,24788.323,382.4394,499.68467,9480031.4,98.270288,799.14262,124.3385561,127.4016173,171.2399174,66.60829923,125.3482192,2.56945372,1.842522273,0.638855658,0.110021832,2.609683801,8.576277074,49.378511,155.2399174,0.016551501,0.185575565,0.165512344,30.6292439,0.878303827,0.466718431,0.742496173,0.831504973,0.034221068,0.700982164,0.113937544,0.581510963,0.444954009
5,188.9715964,29976.23,233.59506,499.6405,7002299.1,7.67E-06,947.55051,40.268355,64.34716794,195.24835,73.30405696,35.58815972,8.660785101,0.739589297,0.545173135,57.89812705,25.90948917,7.119439151,3.538312024,179.24835,0.048317238,0.763943198,0.622790981,60.27726049,0.376650887,0.7758209,0.824164434,0.924594629,0.89638575,0.931919017,0.181885067,0.06198142,0.623258904
6,256.7560804,24737.091,357.54395,499.65602,8844597.3,1.1712374,767.89446,76.98034707,80.51860862,149.5031992,106.2036378,102.211504,5.22717037,1.211231901,2.303176262,5.544682947,2.379779875,20.58711218,21.23898928,133.5031992,0.039153896,0.399885171,0.372301985,95.71886313,0.796175918,0.827272621,0.670650081,0.624507735,0.654486784,0.294458281,0.377302929,0.381462026,0.490681714
7,164.5871572,23662.745,217.32929,499.65725,5142607.6,0.53546633,1179.9108,75.71222216,68.9843828,160.2004429,72.90941597,69.53412397,5.671080638,1.381818018,1.904659085,6.89905372,4.259357469,22.22116994,22.72638278,144.2004429,0.039327762,0.453457224,0.502023386,13.16271285,0.844952002,0.885967256,0.530193849,0.49502679,0.540431404,0.321542376,0.361994696,0.401627479,0.757087766
8,338.9971435,32437.83,462.16364,499.66182,14991586,58.759731,645.90501,150.0917014,121.1018939,193.7380823,98.46992637,107.6663285,3.851506471,1.073420457,0.682387273,2.892945604,3.053721615,33.56427977,27.68395405,177.7380823,0.021669562,0.136841354,0.303558119,38.81374076,0.63520493,0.580948414,0.702449812,0.337205216,0.603243605,0.474580724,0.370716135,0.317681173,0.048326351
9,270.3635876,37795.208,348.07691,499.69075,13155639,26.652818,788.52803,119.2853345,120.2301469,211.9747714,76.42658902,72.62885711,6.957888263,1.353719544,2.529945526,8.875496958,5.144036062,35.18221021,54.47025424,195.9747714,0.035504,0.368917038,0.363918477,29.90329383,0.537268038,0.565361554,0.426329745,0.542093565,0.543642057,0.329251874,0.359070536,0.559240401,0.18044649
10,279.9325826,24194.517,484.24137,499.67692,11715986,5.6436112,698.69409,118.4503048,121.6038611,159.1310672,106.7802937,116.3596584,1.504672933,0.166190201,0.463723281,1.526583543,0.300521583,43.08888024,13.14444259,143.1310672,0.010512553,0.163642445,0.141375718,36.72486048,0.831340584,0.762900072,0.659059958,0.36942262,0.832413752,0.165755585,0.612661402,0.183634855,0.284048148
11,242.504362,38401.266,295.09794,499.64211,11332134,3.31E-06,848.2657,105.8011032,109.9621793,220.0161691,60.44736561,49.96986634,12.87759561,0.681699995,3.699415956,35.29716951,14.07993579,44.51458489,61.90840054,204.0161691,0.063120466,0.446469118,0.424699174,22.58000344,0.412115196,0.498526007,0.206347346,0.450535132,0.743457325,0.362368565,0.462883756,0.642637374,0.311671266
12,328.408945,23971.304,509.94171,499.63929,12223968,44.663026,633.66141,128.5084196,123.1665606,161.7370363,113.8683609,121.868406,2.529895419,0.299699002,0.102282309,1.400669222,2.698137053,28.0391851,47.29908488,145.7370363,0.017359317,0.102639583,0.139941209,71.39210575,0.742174706,0.693454686,0.232683422,0.385744604,0.490883368,0.895191116,0.390822576,0.658124562,0.247492272
13,161.9313482,26113.337,199.34294,499.64663,5205509.4,8.90E-07,1048.565,50.89947796,58.76683751,181.9181815,65.45279029,51.63711491,8.341742921,1.390460809,2.320945827,22.28053247,10.38213523,20.92571558,24.01021028,165.9181815,0.050276244,0.676985478,0.62705822,44.39767323,0.637765516,0.808401721,0.430108873,0.445052113,0.612453741,0.374831143,0.441866265,0.457597061,0.752561168
14,153.2428413,21701.085,193.96375,499.68211,4209223.8,0.86385176,1259.6518,70.12008884,59.25916833,151.2390221,68.96267813,66.22715752,8.042853695,1.82266274,2.573698747,9.727348692,7.293186403,18.47328146,21.00134071,135.2390221,0.059471398,0.448724834,0.534112001,13.00266358,0.864342595,0.900044368,0.508448023,0.515785847,0.554292868,0.379590954,0.328303282,0.429131074,0.824256806
15,319.2515122,38510.443,392.50218,499.66676,15115433,63.083165,702.08048,133.7420182,140.4291798,211.1753802,85.01029534,87.1087456,6.694130907,1.562943857,1.971458168,6.044088637,3.935764754,34.91907433,46.70047583,195.1753802,0.034298029,0.290422688,0.2549435,38.39315256,0.54570608,0.532560017,0.466014928,0.448281182,0.498986592,0.343034056,0.349703381,0.456515633,0.039413957
16,207.7160935,27008.838,301.82223,499.68529,8151867.8,0.47962469,947.2437,96.33342296,95.19742884,170.7125486,85.62530423,82.59243836,5.882245869,1.309435083,1.825463151,5.66697325,3.752643939,34.89858294,23.22427131,154.7125486,0.038020483,0.352729779,0.360362593,15.04924756,0.795243517,0.824445548,0.472820131,0.479783933,0.529190909,0.353178873,0.483930554,0.327001215,0.540532563
17,278.3191319,39611.318,339.14813,499.66633,13434105,4.63E-07,767.76904,120.2651306,126.1814766,218.1333361,73.11365998,64.48524775,8.042540686,1.930535611,2.640653189,9.222404751,5.642656121,30.63656487,37.46233718,202.1333361,0.039788294,0.380366646,0.349884283,25.95617868,0.463390693,0.525394424,0.421340274,0.473032241,0.430292972,0.305891509,0.299309307,0.36400218,0.160407258
18,309.095479,31734.851,447.21386,499.63673,14192265,31.067892,688.657,140.019232,122.5741886,190.1541179,92.71539562,108.3694413,4.880510529,1.052682411,1.621715098,3.49408253,2.507883475,41.0686264,35.93720338,174.1541179,0.028024089,0.172823016,0.275881276,29.05701495,0.701203664,0.599914278,0.477497279,0.486176534,0.548288434,0.316536522,0.470186295,0.413294804,0.105847838
19,256.0697136,23687.085,419.23599,499.60459,9930478.3,6.7623802,754.14977,98.19098239,116.5125778,156.874815,110.561427,94.88523633,3.249038809,1.572760481,0.513374366,2.133543581,2.354535836,23.67595474,11.19698835,140.874815,0.023063305,0.286536395,0.153410204,23.0445581,0.741089096,0.863525994,0.86165353,0.394422066,0.438208689,0.599393421,0.354786835,0.16284193,0.412538527
20,291.8714464,38394.208,365.33302,499.6738,14026672,42.251906,750.57791,129.6980642,125.6925383,212.2626778,69.58436197,87.33879296,7.241472819,1.396518605,2.290564946,7.489097008,5.300933364,48.49242055,48.9394242,196.2626778,0.036896841,0.313843839,0.335034721,32.47531795,0.59847439,0.476815138,0.426419315,0.467629452,0.547745442,0.323584035,0.491812134,0.479464518,0.117764397
21,182.5224876,26549.084,249.7555,499.64944,6630779.6,0.19172009,1072.0722,83.83624736,83.68766184,173.6536271,76.21469754,71.45365318,6.239180616,1.447090292,2.052242861,7.691467181,4.695115032,26.70279351,27.92111585,157.6536271,0.039575243,0.446312757,0.447294074,14.84999284,0.782957258,0.835126658,0.494397812,0.496868012,0.530871808,0.337996695,0.389003835,0.412979485,0.649994538
22,212.3028393,34806.296,276.51964,499.67414,9624624.5,8.11E-07,934.00703,95.68253779,97.19813804,212.2386509,54.66957976,60.78146713,7.853298643,1.240335026,2.543681396,13.00272072,11.30102219,33.43280554,50.07102429,196.2386509,0.040019123,0.492091415,0.484046202,17.90656324,0.572592127,0.51501506,0.31237274,0.538323138,0.494392197,0.398317259,0.390731639,0.568589359,0.434548665
23,315.2460819,35477.487,425.21845,499.68335,15085682,48.04388,692.66517,144.1925308,134.1716848,203.6679014,92.20613359,93.99363497,6.097160199,1.452063158,1.806922756,4.48787687,3.558064993,35.19384282,37.79893808,187.6679014,0.032489095,0.205860317,0.26105008,26.86102026,0.596319132,0.584978776,0.475754114,0.460298009,0.499417863,0.356167515,0.362562383,0.39528581,0.041554926
24,295.0134181,27879.473,463.03428,499.66054,12909152,15.610124,685.52617,139.7876711,111.1303049,178.1358027,102.4836765,105.2136404,4.48077882,0.659009167,1.379102994,2.303756121,3.292727283,19.8942277,38.02680111,162.1358027,0.027635962,0.11333196,0.295104576,15.43807592,0.713280373,0.694772985,0.259937165,0.58450419,0.434191365,0.473430663,0.245056972,0.493801709,0.198184418
25,241.3267791,35970.249,313.08861,499.67278,11261875,14.645995,857.79265,107.7937424,107.6065662,209.6700892,76.78010438,57.29422064,9.167600643,1.767279003,2.643973653,15.51361733,8.810538708,28.27403795,50.42613535,193.6700892,0.047336172,0.415759954,0.416774446,25.73929423,0.474826879,0.636316489,0.440335699,0.478803345,0.562210305,0.397656455,0.299556659,0.565492798,0.31672731
26,159.1068657,23838.847,197.5173,499.65348,4708584.6,2.75E-06,1207.1063,70.96691229,60.72000376,165.2525224,64.66936813,65.93640412,10.53897262,2.70301496,3.380726592,13.69747831,10.57930005,23.22825644,21.35360269,149.2525224,0.070611688,0.488392357,0.562263356,17.17304112,0.828831664,0.812904809,0.543468742,0.502823444,0.528072155,0.362035878,0.39290454,0.409166922,0.788321336
27,293.8751104,39214.135,365.7867,499.65683,14344009,2.24E-06,746.60071,132.8635866,130.3615936,215.373357,73.41818425,82.36455685,6.698800772,1.363566964,2.125613611,5.843296549,5.119036146,49.65226364,50.51031861,199.373357,0.033599278,0.310424847,0.323410438,28.14793712,0.560541223,0.499655681,0.366490782,0.490985804,0.4445866,0.353723559,0.484051417,0.484475626,0.094927894
28,329.5096187,31173.069,459.70873,499.66989,14330532,42.554827,651.07897,145.5552945,109.1220836,187.8113938,99.98719178,107.7467089,4.509709391,1.401161416,1.207392631,2.783391726,2.80183051,33.01106758,29.94821624,171.8113938,0.026248023,0.12998309,0.34775263,38.39902974,0.653982177,0.606884814,0.627771289,0.416574168,0.5050764,0.357300993,0.381219941,0.374223394,0.095897738
29,196.3653925,30414.662,266.10851,499.62558,8093600.4,1.7588455,1007.162,92.77459907,91.05500096,193.806075,74.03157963,61.84200003,8.20884574,1.871652252,2.178457842,11.04518075,8.380674409,21.24651669,40.57222605,177.806075,0.046167409,0.452971021,0.463110327,10.81619432,0.62986659,0.754018605,0.433700266,0.446251769,0.474281357,0.405314821,0.265013818,0.531412996,0.544725656
30,267.8567761,27929.664,414.38728,499.66691,11573698,21.700444,769.41433,127.9488381,130.6021886,177.593735,82.46869405,116.1096826,5.957385041,0.296200896,2.00393038,4.164567824,2.446035937,54.09156503,10.95396283,161.593735,0.036866436,0.177898748,0.16085035,6.65239895,0.866953484,0.615767092,0.110972754,0.483614701,0.551962531,0.304451425,0.692288984,0.131581786,0.294287611
31,173.0462873,25419.168,230.64717,499.66329,5862859.2,0.45833465,1126.2652,79.94653167,76.4927577,169.6623547,74.21248641,68.18474553,7.044460601,1.664337705,2.39547151,8.959131713,5.259384167,25.59520782,24.60779489,153.6623547,0.045843763,0.454728687,0.478284979,13.15322396,0.788052106,0.857718332,0.508282297,0.501332283,0.535175807,0.321706596,0.388270826,0.392973581,0.705256346
32,324.7523208,35533.978,435.7431,499.68927,15483686,55.904561,684.43724,149.5201814,137.8639311,203.9721358,89.87810057,102.830578,5.092663732,0.901062229,1.470492153,3.482017404,3.105342075,50.15026276,42.64408723,187.9721358,0.027092652,0.182411346,0.246148682,25.71195793,0.633286178,0.553517834,0.351757061,0.46315926,0.497001187,0.376570485,0.519494664,0.436597841,0.012913389
33,239.169099,27524.761,368.50103,499.68169,10142903,1.9375404,826.86751,109.7598698,108.5354043,171.3184639,96.15483076,92.23066397,5.135003088,1.096525357,1.553507226,4.163203353,2.679489007,34.26245754,29.05392282,155.3184639,0.033061125,0.269161403,0.277314534,19.64935931,0.771259033,0.804074031,0.45420427,0.46022365,0.529860482,0.342639451,0.453999952,0.390342064,0.397251822
34,267.1498325,26820.195,426.72936,499.64694,11444964,4.0478027,745.49164,119.6469578,112.4267376,167.5299513,100.6869124,106.8291517,4.135266239,0.799772505,1.324706528,3.484593657,1.494196067,41.03519176,28.13492621,151.5299513,0.027290092,0.188254599,0.237240219,27.85591693,0.799769558,0.753786079,0.555346057,0.431156389,0.651743443,0.257012727,0.553541688,0.382369921,0.303551688
35,219.7187588,26124.091,320.20843,499.62603,8365154.2,0.60231932,890.73703,83.62884511,101.619514,163.2955242,92.60554604,86.68585406,5.822712867,1.393516741,2.034852479,5.534620108,2.633489876,23.66017345,29.16299507,147.2955242,0.03953082,0.408869843,0.281702872,16.47973079,0.789061931,0.842946197,0.486870531,0.49763527,0.508443631,0.297742475,0.373686853,0.41906482,0.525183847
36,296.5963777,36262.077,397.00455,499.66975,14396209,34.035218,730.37876,133.601812,128.2899654,204.7890167,89.39148765,87.11179053,6.511491696,1.458073735,1.987662515,5.013462896,4.220146922,49.8345236,42.16280492,188.7890167,0.03449084,0.267041771,0.296183304,29.39275372,0.587409672,0.602782059,0.408443147,0.481257,0.451764212,0.365714042,0.513415117,0.444274761,0.091171429
37,182.8564575,27035.834,218.39331,499.6602,5904445.1,4.50E-07,1037.8836,61.7468269,78.26599939,180.5792032,54.6329087,70.34559654,22.30702534,5.173256627,5.801133224,33.03479677,17.80525891,12.55007067,23.44426319,164.5792032,0.135539758,0.565995068,0.44988542,26.3244587,0.769407846,0.597549679,0.522033073,0.368527545,0.555753163,0.294330699,0.238814798,0.350410934,0.702263702
38,259.8016111,38674.566,325.54089,499.69779,12590152,1.94E-06,809.68756,116.4875117,119.6213805,217.8614654,66.23479719,65.12943086,7.976867073,1.418868336,2.990414357,11.95308555,6.343523557,37.71359677,37.86725435,201.8614654,0.039516542,0.399191515,0.383027938,20.55885002,0.501378191,0.509887502,0.392300889,0.537942995,0.546590674,0.303112368,0.377721884,0.373441462,0.221140595
39,322.0846893,37767.318,408.05249,499.67449,15411048,63.007026,695.80524,146.0064477,138.9228333,210.2719168,86.25200787,92.76771975,6.155188891,0.775067826,1.781132832,5.148320967,3.144530605,43.20140126,47.25748294,194.2719168,0.031683369,0.223851864,0.261507284,30.07179401,0.576045511,0.535585892,0.273077935,0.411476508,0.538882384,0.296749776,0.427001622,0.465998439,0.018140633
40,283.1603121,31747.021,424.98133,499.61426,13491891,14.353506,733.17171,130.7981272,120.2005687,188.9723888,94.19436943,101.1419607,4.396697868,0.891861382,1.353609817,3.251773448,2.707657368,43.38540993,33.01735237,172.9723888,0.025418495,0.224098525,0.286963808,21.5640578,0.714379497,0.66530771,0.416743808,0.493405427,0.513254908,0.37603109,0.499288108,0.385498498,0.156248808
41,238.119606,33392.74,295.31547,499.62627,9861392.8,1.57E-06,859.97227,111.949135,88.00078622,202.0043975,31.22990056,89.86302371,18.04051545,5.656377072,1.231025962,14.8657493,76.76706457,22.04314476,43.47380322,186.0043975,0.096989725,0.33349281,0.476073158,14.22133592,0.754772152,0.262304319,0.577796774,0.343719524,0.457356883,0.801475519,0.264226002,0.520149634,0.417510123
42,313.493512,39664.277,377.46766,499.68767,14971982,4.66E-07,711.72478,139.6212123,133.3763144,215.2198497,83.10125389,79.59461073,6.513350597,1.630300449,2.051551557,5.978460012,4.483092786,31.23150638,48.30446367,199.2198497,0.032694285,0.275472219,0.307878484,34.2510875,0.50779112,0.530162512,0.491866417,0.487809431,0.491119252,0.354304458,0.295487024,0.470937854,0.049737112
43,188.9078106,26201.47,263.9348,499.65745,6915479.8,0.17712292,1036.0671,85.93981414,86.79571586,169.4136583,80.22012281,75.31458468,5.983448096,1.361143041,1.933180213,6.910422001,4.103888437,26.10483856,25.79926892,153.4136583,0.039002056,0.417081384,0.411275913,15.31637887,0.797368668,0.849304458,0.503317522,0.490521234,0.548029396,0.341337405,0.383108614,0.381489583,0.629506675
44,314.3877453,36798.026,401.6044,499.62196,14778249,49.863454,698.54031,135.6740533,123.378024,205.1959193,86.03918978,91.41380852,6.101145445,1.33936108,1.910526636,4.900619052,4.241156891,24.41294876,37.373711,189.1959193,0.032247764,0.258995489,0.326152126,43.03963873,0.581535444,0.547344425,0.42892872,0.492126635,0.488198953,0.363695715,0.251948596,0.39647461,0.063678708
45,257.3378435,36497.312,337.96434,499.66879,12334790,17.829827,812.89562,112.3599505,114.0236877,208.4555878,72.01850837,75.10738467,7.531233596,2.225080728,2.510894042,7.508280482,5.163124126,37.64386806,43.83201073,192.4555878,0.03913232,0.392400471,0.383403618,29.29046817,0.583725919,0.55971953,0.51207827,0.467673527,0.423043186,0.287114993,0.407335867,0.465537315,0.239517195
46,298.7038806,28111.024,448.46308,499.64446,12606756,23.373664,689.52158,133.8009728,105.6906337,177.9462673,92.50942163,112.5223116,4.250007929,1.059872905,0.994715821,2.818136135,3.042292936,25.04230045,24.29737589,161.9462673,0.026243321,0.151527289,0.329783509,31.10193507,0.753403748,0.619405556,0.538693336,0.402684385,0.53706241,0.418774719,0.312197013,0.315983901,0.219945723
47,157.5645903,22650.339,200.06686,499.65487,4531582.1,0.67505678,1227.1919,71.17878387,62.53854107,156.5370744,69.41253448,66.69558363,8.315920829,1.982921397,2.95767537,10.19908982,6.940941033,22.6179162,13.03771355,140.5370744,0.059172434,0.461668712,0.527015615,15.20702253,0.846580866,0.881067686,0.518465538,0.542814197,0.540087452,0.344777261,0.390824152,0.251449299,0.801058956
48,234.9560792,26254.44,346.46681,499.62865,9096292.3,1.0293527,836.80706,85.19829775,104.2213642,162.1044343,96.91412306,91.91903137,5.989462948,1.398154599,1.761302848,5.193793992,3.471155749,24.22515319,32.41753922,146.1044343,0.040994395,0.391940084,0.256172533,26.51335083,0.782435864,0.824955229,0.459566088,0.492881649,0.492051901,0.403372172,0.38533895,0.469026726,0.472569002
49,277.0921812,27919.205,444.12253,499.64902,12399548,7.6672728,723.75934,120.6439872,125.3411905,174.6568025,103.8263265,102.7329335,4.027400956,0.836339874,1.339977248,2.992884627,1.344812412,34.25001904,31.7264663,158.6568025,0.025384357,0.219786238,0.189409069,26.40980008,0.741507271,0.749399179,0.448418838,0.445254644,0.536900742,0.252753142,0.438016106,0.402561778,0.234857019
50,196.3964627,26583.726,279.14295,499.61418,7420659.7,0.27662704,999.041,90.01974821,90.12192594,169.962451,82.89948579,78.17595867,5.599344915,1.311615697,1.768597975,6.001046387,3.757788037,27.2294439,28.24828561,153.962451,0.03636825,0.393247077,0.392558377,16.15261083,0.79610353,0.844205488,0.506427285,0.484957276,0.537456813,0.348688984,0.389345819,0.409099501,0.593152446
51,307.8627465,35347.159,417.91916,499.65571,14772255,39.146425,702.11196,140.1777183,118.5882305,201.020389,90.23876488,95.86109071,4.423778086,1.22622425,1.15335245,3.097936925,2.820201569,34.89477452,36.38850498,185.020389,0.023909679,0.223807592,0.343352957,27.50730986,0.622752131,0.586227245,0.517844649,0.392316884,0.464724859,0.335443805,0.36513299,0.402544799,0.064110054
52,169.3689364,24401.419,226.37191,499.60582,5523795.7,0.67388238,1148.4389,78.33455314,72.83152874,163.7520253,75.0898974,68.95800417,6.045626054,1.416356426,1.971165263,7.46939669,4.676061035,23.58530558,21.62269715,147.7520253,0.040917382,0.447205253,0.486039239,12.69983013,0.814293407,0.886702119,0.512161368,0.494091271,0.542570194,0.3401054,0.369985503,0.364977596,0.729656351
53,253.4072393,27594.348,396.20822,499.67192,10933108,2.9358313,782.81935,117.3296278,108.2018781,171.2216558,96.92630952,99.52376748,4.770131105,0.918095899,1.548226379,3.691440536,2.432258779,36.00145951,26.53963816,155.2216558,0.030731093,0.220149959,0.280818999,18.74798378,0.785484801,0.764984535,0.435497447,0.487315129,0.558051038,0.333969293,0.472858061,0.357162068,0.340386349
54,280.9585741,35345.682,384.29534,499.67106,13583181,22.63281,752.83646,128.1825873,115.338428,201.8122797,81.35415891,90.6824685,5.822443441,1.233067666,1.756439432,5.477990614,4.232800045,37.68530522,36.70868404,185.8122797,0.031335084,0.287834303,0.359194772,24.59339953,0.645521987,0.579118535,0.466523639,0.464716668,0.546050046,0.350858088,0.402589427,0.403857579,0.149679312
55,227.2096063,30833.922,324.64213,499.63456,10009990,4.2649736,888.5431,106.0579144,103.2023299,187.8793459,90.2404586,75.06022807,5.472454407,1.151012098,1.628144885,6.060026369,3.860858482,41.26923757,39.16118694,171.8793459,0.03183893,0.362659122,0.379819376,15.09377746,0.660713509,0.794336649,0.448048339,0.470162854,0.530567812,0.367205664,0.49246581,0.495611172,0.406816632
56,302.8272997,30281.706,448.9749,499.63243,13595726,34.061307,696.22588,135.6945076,125.8697368,186.8178475,90.19204038,111.4274288,4.02683331,0.763871033,1.203456699,2.953332023,2.062430672,31.45594675,30.89623529,170.8178475,0.023573844,0.18643994,0.245344616,31.43828461,0.735914027,0.59566651,0.427975026,0.446088258,0.556761005,0.330044396,0.369397509,0.354270353,0.148776537
57,178.3747936,26465.763,237.3755,499.61343,6282323.7,0.42215205,1094.4315,81.58536152,77.91950078,174.7463076,73.18065824,68.44255531,7.814489878,1.806213576,2.053678877,9.846535587,7.343670241,25.20260412,25.6057043,158.7463076,0.049226278,0.459455516,0.483743707,15.20407055,0.767401648,0.8205269,0.478631032,0.430749488,0.517088424,0.389891418,0.37187986,0.396865656,0.675070448
58,325.98281,34645.697,431.90059,499.63975,14963497,52.31725,671.32247,140.9913263,123.3895622,198.8776019,94.59026844,98.36120875,5.04156249,0.963368671,1.477774479,3.970013168,3.031554008,25.71770549,29.28422819,182.8776019,0.02756796,0.207183613,0.306161099,44.0001574,0.60347482,0.580338997,0.420818375,0.44935691,0.545919691,0.347693685,0.274402505,0.324428869,0.050347718
59,210.7201313,32216.597,286.34488,499.69981,9225057.7,2.9758233,948.77075,98.67365346,98.72545692,199.3141369,73.37574422,64.90747921,7.999744902,2.255297839,2.362516218,8.314295655,7.611694887,31.42397366,42.72231595,183.3141369,0.043639542,0.437161705,0.436866216,13.26921743,0.616053899,0.696428422,0.455423634,0.478050449,0.380969281,0.38223268,0.371992882,0.517795931,0.463302666
60,293.6503569,32489.703,432.95437,499.68422,14066559,21.595366,715.32528,137.9576488,124.6315281,192.8969588,95.04675549,99.79989877,4.962733368,0.923784139,1.525043673,3.369614909,2.617882778,40.26332759,38.14115712,176.8969588,0.028054374,0.197613806,0.275120891,17.73505931,0.67971924,0.647346433,0.362215738,0.456404793,0.486095711,0.326696082,0.447727892,0.432581358,0.114894011
61,256.2879192,32696.012,371.61104,499.64131,12150199,8.5378414,799.47062,118.7714191,115.5418661,193.9439111,85.03859875,89.34854678,5.694092205,1.246872001,1.647178681,5.167669157,3.854264528,33.77190193,36.71450783,177.9439111,0.031999365,0.310469991,0.329219231,18.74508087,0.697251334,0.663617692,0.451024413,0.453560031,0.514490953,0.362204514,0.385182658,0.41976841,0.252800905
62,162.4092806,24008.503,203.19778,499.63727,4878474.5,0.54717038,1190.1673,72.94963744,64.86857049,165.2645104,67.24433451,65.32760856,11.49358004,2.039078697,3.080869764,16.22582016,11.13388377,16.12418295,12.14288871,149.2645104,0.077001425,0.47050051,0.52915633,16.5100057,0.804481226,0.828084876,0.43058335,0.431325461,0.587977028,0.378540372,0.267239994,0.222290093,0.77609556
63,285.9913671,36452.305,382.22204,499.66379,13932874,31.840812,750.33531,127.3585855,129.7613934,206.922337,78.1241258,89.58147634,6.289340968,1.452980643,2.092940338,5.768393049,4.431130284,38.41927835,35.22341807,190.922337,0.032941881,0.310206798,0.29719283,26.46858033,0.6264628,0.546339049,0.464095035,0.524979288,0.502208168,0.366116366,0.402420805,0.354307272,0.124514376
64,243.8075075,35045.375,330.6325,499.65801,11587140,10.548939,845.22059,111.275066,112.0620907,205.2404109,72.93666699,76.28910306,7.009949437,1.584894455,2.185488841,8.659828975,5.775318881,41.36632233,44.49081316,189.2404109,0.037042561,0.38937176,0.385052917,19.68332607,0.625814224,0.598313545,0.489490046,0.480112752,0.538106771,0.350632622,0.455645366,0.483137286,0.293320285
65,202.2713087,30260.817,277.19913,499.62183,8388272,1.2911057,978.7029,94.13541264,94.94904829,190.9572558,75.5740695,67.67097298,8.170551267,1.866323362,2.315287065,9.996091591,7.246701839,24.48713703,34.10657061,174.9572558,0.046700271,0.435594025,0.430715724,12.3732121,0.669110942,0.747254467,0.440557161,0.457501412,0.481518496,0.380614482,0.309500344,0.438237826,0.523520223
66,266.1498487,30348.281,406.15432,499.65724,12326085,7.2477829,763.74312,121.6139521,116.4093443,183.2529587,96.20012036,97.13246098,4.373784008,0.863173066,1.349224398,3.755961674,2.358563222,40.27653424,28.17088622,167.2529587,0.026150712,0.253348672,0.285302467,22.92194449,0.729908068,0.722901935,0.457046257,0.466250847,0.568202234,0.33838214,0.484978911,0.344392143,0.240143632
67,222.5145462,27869.917,332.66453,499.65681,9271333,0.86980766,887.88823,103.0607772,101.7367558,173.57312,88.81934149,87.86786154,5.118919818,1.100118332,1.579348553,4.624858487,3.063992726,31.55915422,29.06984392,157.57312,0.032485996,0.3239886,0.332673316,16.39299172,0.789771842,0.798323912,0.455872014,0.472833112,0.528568993,0.347483079,0.420900929,0.391322286,0.459972559
68,320.3888782,37931.434,395.32941,499.6372,14995411,62.173376,695.50328,133.3811157,136.5901206,209.4172901,85.55180154,87.66396249,6.728015139,1.653816194,1.466970181,4.764324428,6.52239608,25.57226084,30.86315622,193.4172901,0.034784973,0.285544841,0.268355825,47.20863699,0.547234742,0.534049759,0.408437349,0.490778277,0.398168616,0.555727947,0.258760361,0.307644619,0.048051093
69,264.086483,35550.688,362.83188,499.66018,12898923,16.71009,794.74215,121.5214521,122.3844956,205.1168024,79.84036419,82.81288388,6.41285312,1.417599098,2.017362764,6.586391265,4.578569687,45.61719325,44.86045303,189.1168024,0.033909484,0.33487233,0.330148604,19.31749187,0.627164881,0.604653167,0.458777546,0.488039312,0.518163183,0.355418404,0.484300773,0.470496967,0.198920527
70,186.0313123,27880.015,253.13419,499.64503,7057385,0.26634878,1052.2119,84.30035345,83.59231602,181.0402763,69.5839032,73.87438287,6.109524441,1.463167446,1.912864843,8.194334237,5.490670286,26.48026948,16.23244937,165.0402763,0.037018385,0.469578087,0.474033093,17.43060542,0.7942145,0.748088075,0.534055166,0.482822653,0.551563966,0.351530968,0.37837744,0.230655989,0.61929476
